"id","host_since","host_location","host_response_time","host_response_rate","host_neighborhood","host_has_profile_pic","host_identity_verified","street","neighborhood","city","suburb","state","zipcode","smart_location","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","reviews_per_month","properties.ABB_NAME"
25826723,"3/22/2015","Auckland, Auckland, New Zealand","within an hour","100%","","t","t","Keysborough, VIC, Australia","","Greater Dandenong","Keysborough","VIC","3173","Keysborough, Australia",-38.00863257,145.1769719,"t","House","Private room",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard""}",40,NA,NA,150,0,1,1,14,7,100,1.17,"Greater Dandenong"
17213247,"1/7/2016","Melbourne, Victoria, Australia","N/A","N/A","Brunswick","t","f","Brunswick East, VIC, Australia","Brunswick","Moreland","Brunswick East","VIC","3057","Brunswick East, Australia",-37.76314162,144.9718876,"t","Townhouse","Entire home/apt",4,1,2,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Paid parking off premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Luggage dropoff allowed"",""Long term stays allowed""}",125,NA,NA,300,88,1,3,1125,23,96,1.05,"Moreland"
17335804,"6/16/2010","Victoria, Australia","N/A","N/A","Brunswick","t","f","Brunswick, VIC, Australia","Brunswick","Moreland","Brunswick","VIC","3056","Brunswick, Australia",-37.77193562,144.9521451,"t","House","Private room",2,1,1,1,"Real Bed","{TV,Wifi,Kitchen,""Free parking on premises"",""Smoking allowed"",Heating,Washer,Dryer,""Smoke detector"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",40,NA,NA,NA,10,1,1,10,1,100,0.05,"Moreland"
467028,"8/8/2011","Melbourne, Victoria, Australia","within an hour","100%","Carlton","t","f","Carlton, VIC, Australia","Carlton","Melbourne","Carlton","VIC","3053","Carlton, Australia",-37.80125335,144.9574716,"t","House","Private room",2,1,1,1,"Real Bed","{Internet,Wifi,Kitchen,""Smoking allowed"",Breakfast,""Pets live on this property"",Cat(s),""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Wide doorway"",""Flat path to front door"",""Step-free access"",""Step-free access"",""Wide entryway"",""Host greets you""}",96,NA,2400,150,0,1,2,60,208,91,2.62,"Melbourne"
20712354,"6/6/2016","Burwood, Victoria, Australia","within an hour","100%","","t","f","Burwood, VIC, Australia","","Whitehorse","Burwood","VIC","3125","Burwood, Australia",-37.84666863,145.1290514,"f","House","Private room",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Hot water"",""Host greets you""}",50,NA,NA,200,NA,1,1,1125,29,97,2.16,"Whitehorse"
24105487,"10/22/2014","Victoria, Australia","within an hour","100%","Southbank","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.8102923,144.959371,"t","Apartment","Entire home/apt",4,1,2,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",143,NA,NA,250,90,4,5,1125,0,NA,NA,"Melbourne"
12991260,"9/4/2013","Melbourne, Victoria, Australia","within a few hours","100%","Prahran","t","t","Prahran, VIC, Australia","","Stonnington","Prahran","VIC","3181","Prahran, Australia",-37.85008758,144.9874287,"t","Townhouse","Private room",2,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Long term stays allowed"",""Host greets you""}",83,NA,NA,500,0,1,3,60,11,100,0.36,"Stonnington"
4464798,"2/3/2014","Victoria, Australia","within a few hours","91%","Abbotsford","t","t","South Melbourne, Melbourne, VIC, Australia","South Melbourne","Port Phillip","South Melbourne, Melbourne","VIC","3205","South Melbourne, Melbourne, Australia",-37.83751954,144.9513653,"t","House","Entire home/apt",4,2,2,2,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",Oven,""BBQ grill"",""Garden or backyard"",""Long term stays allowed"",""Host greets you""}",385,2163,6844,750,341,1,7,180,0,NA,NA,"Port Phillip"
13801818,"1/23/2016","Melbourne, Victoria, Australia","N/A","N/A","Brighton","t","f","Brighton East, VIC, Australia","Brighton","Bayside","Brighton East","VIC","3187","Brighton East, Australia",-37.9306713,145.0217075,"t","House","Entire home/apt",4,2,3,3,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",120,NA,NA,1000,75,1,5,24,0,NA,NA,"Bayside"
27558133,"8/7/2018","AU","within an hour","100%","","t","f","Gembrook, VIC, Australia","","Cardinia","Gembrook","VIC","3783","Gembrook, Australia",-37.97872594,145.5511191,"t","Guesthouse","Entire home/apt",2,1,1,1,"Real Bed","{""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private living room"",""Private entrance"",""Hot water"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",Stove,""Garden or backyard""}",150,NA,NA,0,50,1,2,1125,4,100,1.6,"Cardinia"
19834618,"7/13/2017","Brunswick, Victoria, Australia","N/A","N/A","","t","f","Broadmeadows, VIC, Australia","","Hume","Broadmeadows","VIC","3047","Broadmeadows, Australia",-37.6912601,144.9184045,"t","House","Private room",2,2,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}",25,NA,NA,NA,NA,1,60,60,0,NA,NA,"Hume"
12163339,"9/1/2012","Elwood, Victoria, Australia","N/A","N/A","Elwood","t","t","Elwood, VIC, Australia","Elwood","Port Phillip","Elwood","VIC","3184","Elwood, Australia",-37.88024191,144.9850759,"t","Apartment","Entire home/apt",6,1,3,3,"Real Bed","{TV,Internet,Wifi,Kitchen,""Smoking allowed"",Breakfast,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",150,NA,NA,400,80,2,2,1125,6,93,0.19,"Port Phillip"
20685317,"10/3/2013","Victoria, Australia","within an hour","100%","Central Business District","t","f","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81617799,144.9535989,"t","Apartment","Entire home/apt",4,1,1,3,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""High chair"",Crib,""Pack ’n Play/travel crib"",""Hot water"",""Paid parking on premises""}",116,NA,NA,150,65,2,2,1125,6,97,0.51,"Melbourne"
16865874,"9/29/2015","Victoria, Australia","N/A","N/A","Central Business District","t","f","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3004","Melbourne, Australia",-37.80836697,144.9602772,"t","Apartment","Private room",1,1,1,1,"Real Bed","{TV,Wifi,Pool,Kitchen,""Pets allowed"",Elevator,Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Private living room""}",120,NA,NA,NA,NA,1,1,1125,4,100,0.18,"Melbourne"
21255753,"8/23/2014","Saint Kilda West, Victoria, Australia","within an hour","100%","St Kilda","t","t","Saint Kilda West, VIC, Australia","St Kilda","Port Phillip","Saint Kilda West","VIC","3182","Saint Kilda West, Australia",-37.8596507,144.9768416,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Long term stays allowed""}",100,NA,NA,500,75,1,2,1125,35,97,2.69,"Port Phillip"
1936710,"7/2/2012","Melbourne, Victoria, Australia","within an hour","100%","Carlton","t","f","Carlton, VIC, Australia","Carlton","Melbourne","Carlton","VIC","3053","Carlton, Australia",-37.80637968,144.968535,"t","House","Private room",1,5,1,1,"Real Bed","{TV,Internet,Wifi,""Wheelchair accessible"",Kitchen,Elevator,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""Hair dryer"",""Private entrance"",""Hot water"",""Host greets you""}",78,NA,NA,NA,NA,1,3,30,9,80,0.15,"Melbourne"
13935024,"4/17/2016","Forest Hill, Victoria, Australia","N/A","N/A","","t","t","Forest Hill, VIC, Australia","","Whitehorse","Forest Hill","VIC","3131","Forest Hill, Australia",-37.83806006,145.1770169,"t","Villa","Private room",1,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",29,NA,NA,500,15,1,1,1125,0,NA,NA,"Whitehorse"
13399240,"12/20/2014","Saint Kilda, Victoria, Australia","N/A","N/A","Albert Park","t","t","Albert Park, VIC, Australia","Albert Park","Port Phillip","Albert Park","VIC","3206","Albert Park, Australia",-37.84433714,144.9598332,"t","House","Entire home/apt",8,2,4,6,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",475,NA,NA,NA,NA,6,3,14,5,100,0.17,"Port Phillip"
29595741,"12/17/2013","Melbourne, Victoria, Australia","N/A","N/A","Kew","t","f","Kew, VIC, Australia","Kew","Boroondara","Kew","VIC","3101","Kew, Australia",-37.79857045,145.0307308,"t","Apartment","Entire home/apt",6,2,3,3,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",Other}",251,NA,NA,600,180,6,2,90,0,NA,NA,"Boroondara"
19894685,"2/21/2015","Melbourne, Victoria, Australia","within an hour","100%","Prahran/Windsor","t","f","Melbourne, VIC, Australia","Prahran/Windsor","Port Phillip","Melbourne","VIC","3004","Melbourne, Australia",-37.84853817,144.9788691,"t","Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed""}",150,NA,NA,350,130,1,2,100,28,89,2.07,"Port Phillip"
13240832,"5/15/2016","Victoria, Australia","N/A","N/A","","t","t","Heidelberg Heights, VIC, Australia","","Banyule","Heidelberg Heights","VIC","3081","Heidelberg Heights, Australia",-37.74292965,145.0516818,"t","House","Private room",1,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",28,NA,NA,NA,NA,1,1,1125,1,NA,0.03,"Banyule"
21583349,"4/26/2015","North Melbourne, Victoria, Australia","N/A","N/A","North Melbourne","t","t","North Melbourne, VIC, Australia","North Melbourne","Melbourne","North Melbourne","VIC","3051","North Melbourne, Australia",-37.79028872,144.9402839,"t","House","Private room",2,1,1,1,"Real Bed","{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",Washer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed""}",68,NA,NA,0,39,2,1,1125,3,100,0.23,"Melbourne"
22213215,"12/20/2014","Brighton, Victoria, Australia","within an hour","100%","","t","f","Moorabbin, VIC, Australia","Bentleigh","Kingston","Moorabbin","VIC","3189","Moorabbin, Australia",-37.93731401,145.0379258,"f","House","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water""}",55,NA,NA,NA,NA,1,1,1125,7,100,0.61,"Kingston"
28546275,"2/8/2017","Melbourne, Victoria, Australia","within an hour","90%","","t","f","Box Hill North, VIC, Australia","","Whitehorse","Box Hill North","VIC","3129","Box Hill North, Australia",-37.81378349,145.1224398,"f","Townhouse","Private room",2,1,1,1,"Real Bed","{Wifi,""Air conditioning"",Kitchen,Heating,Washer,""Smoke detector"",""First aid kit"",""Private living room"",""Hot water"",""Host greets you""}",53,NA,NA,NA,NA,1,5,1125,3,100,1.67,"Whitehorse"
16088861,"11/23/2016","Chadstone, Victoria, Australia","N/A","N/A","Carnegie","t","f","Carnegie, VIC, Australia","Carnegie","Glen Eira","Carnegie","VIC","3163","Carnegie, Australia",-37.89673958,145.0589352,"t","Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox}",100,NA,NA,NA,65,1,3,360,36,96,1.48,"Glen Eira"
6981049,"6/23/2015","Docklands, Victoria, Australia","N/A","N/A","","t","f","Docklands, VIC, Australia","Docklands","Melbourne","Docklands","VIC","","Docklands, Australia",-37.82274542,144.954491,"f","Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Breakfast,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50""}",350,NA,NA,150,NA,1,2,7,2,90,0.09,"Melbourne"
5014453,"4/1/2011","Melbourne, Victoria, Australia","N/A","N/A","Abbotsford","t","f","Abbotsford, VIC, Australia","Abbotsford","Yarra","Abbotsford","VIC","3067","Abbotsford, Australia",-37.80210994,144.9938861,"t","House","Private room",1,1.5,1,1,"Real Bed","{Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Heating,Washer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials}",40,NA,1200,NA,NA,1,31,31,0,NA,NA,"Yarra"
9698441,"1/4/2014","South Yarra, Victoria, Australia","N/A","N/A","South Yarra","t","t","South Yarra, VIC, Australia","South Yarra","Stonnington","South Yarra","VIC","3141","South Yarra, Australia",-37.83908213,144.999297,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Heating,Washer,""Smoke detector"",""Fire extinguisher"",Essentials,Iron}",80,NA,NA,NA,NA,1,1,1125,1,100,0.03,"Stonnington"
5147323,"7/27/2013","Melbourne, Victoria, Australia","within an hour","100%","","t","t","St Kilda, VIC, Australia","St Kilda","Port Phillip","St Kilda","VIC","3182","St Kilda, Australia",-37.86998526,144.98135,"f","House","Private room",2,1,1,1,"Real Bed","{Internet,Wifi,""Pets allowed"",""Free street parking"",Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Host greets you""}",71,NA,NA,150,25,1,1,1125,45,97,0.98,"Port Phillip"
11146690,"11/20/2012","Saint Kilda East, Victoria, Australia","within a day","67%","St Kilda East","t","t","Saint Kilda East, VIC, Australia","St Kilda East","Port Phillip","Saint Kilda East","VIC","3183","Saint Kilda East, Australia",-37.86609748,145.009426,"t","House","Private room",2,1.5,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Host greets you""}",61,550,NA,0,30,1,7,1125,5,100,0.17,"Port Phillip"
1447595,"7/28/2013","Melbourne, Victoria, Australia","within an hour","100%","Central Business District","t","f","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81356055,144.9615517,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{Internet,Wifi,""Air conditioning"",Kitchen,Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",168,1050,3850,150,60,1,3,1125,195,95,3.02,"Melbourne"
7563886,"10/28/2012","Brunswick, Victoria, Australia","N/A","N/A","Brunswick","t","f","Brunswick West, VIC, Australia","Brunswick","Moreland","Brunswick West","VIC","3055","Brunswick West, Australia",-37.77217529,144.943135,"t","House","Entire home/apt",7,1.5,4,5,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),""Other pet(s)"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,""Hair dryer"",Iron}",226,975,2250,250,NA,1,7,1125,1,100,0.03,"Moreland"
14834055,"10/30/2014","Melbourne, Victoria, Australia","within an hour","100%","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81449046,144.9531396,"t","Apartment","Entire home/apt",5,1,2,2,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Hot water kettle"",""Beach view"",Balcony,""Gas oven"",""Exercise equipment"",""Espresso machine"",""Sun loungers"",""Shared gym"",""Shared pool"",""Full kitchen""}",169,NA,NA,1000,69,4,1,1125,134,94,4.87,"Melbourne"
29190903,"8/21/2017","Melbourne, Victoria, Australia","within an hour","98%","Middle Park","t","f","Camberwell, VIC, Australia","Camberwell","Boroondara","Camberwell","VIC","3124","Camberwell, Australia",-37.83613222,145.0945372,"t","House","Entire home/apt",6,2,3,3,"Real Bed","{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance""}",150,NA,NA,250,150,2,1,1125,0,NA,NA,"Boroondara"
22034089,"4/10/2017","Southbank, Victoria, Australia","N/A","N/A","Southbank","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.83062445,144.9681307,"t","Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",138,NA,NA,350,100,1,3,1125,46,93,3.76,"Melbourne"
23859463,"3/16/2016","AU","within an hour","100%","","t","f","Essendon, VIC, Australia","","Moonee Valley","Essendon","VIC","3040","Essendon, Australia",-37.75097023,144.9169547,"t","Hotel","Private room",6,1,3,3,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Elevator,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Private living room"",""Private entrance"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",275,NA,NA,0,75,1,1,1,1,60,0.17,"Moonee Valley"
11124106,"1/15/2016","Victoria, Australia","within a few hours","100%","","t","t","Hoppers Crossing, VIC, Australia","","Wyndham","Hoppers Crossing","Victoria","3029","Hoppers Crossing, Australia",-37.88905695,144.6844764,"t","House","Entire home/apt",8,2,4,5,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",170,900,3300,1000,120,2,2,150,6,95,0.19,"Wyndham"
27323515,"3/2/2017","Melbourne, Victoria, Australia","N/A","N/A","Brunswick","t","f","Brunswick, VIC, Australia","Brunswick","Moreland","Brunswick","VIC","3056","Brunswick, Australia",-37.76179814,144.9609252,"t","Apartment","Private room",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Elevator,Heating,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed""}",55,NA,NA,0,40,1,2,15,3,100,1,"Moreland"
11701726,"12/19/2013","Melbourne, Victoria, Australia","within a few hours","100%","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81600512,144.9529516,"t","Apartment","Private room",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",Other}",82,500,NA,NA,NA,1,1,1125,100,92,3,"Melbourne"
20621099,"8/23/2017","AU","N/A","N/A","Toorak","t","f","Toorak, VIC, Australia","","Stonnington","Toorak","VIC","3142","Toorak, Australia",-37.83922077,145.0292583,"t","House","Entire home/apt",8,2.5,4,8,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",""Children’s books and toys"",""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard"",""Long term stays allowed""}",820,NA,NA,2000,400,1,5,30,7,100,0.61,"Stonnington"
